2,134.98,200
7,113.43,690
6,80.05,168
10,209,2200
1,69.37,106
7,136.92,425
9,40.22,138
8,68.97,388
8,61.8,220
11,93.35,730
5,84,205
2,81.66,125
7,103,430
9,90.55,430
1,93.65,150
5,84.9,200
10,88.76,880
5,63.5,145
5,87.1,280
9,58,180
10,75.19,210
5,95.8,250
6,73.15,270
10,45.43,320
10,71,330
8,63,315
3,84.36,190
10,70.16,270
7,33.42,72
10,115,650
3,99.21,210
4,79.8,205
7,59.11,218
10,113.95,610
5,47,120
5,118,285
9,121,565
9,52.06,202
5,186,778
8,67.85,190
1,91.38,100
6,75.18,126
10,109,460
1,82.1,115
10,119.76,830
8,74.98,223
5,87.1,280
9,73.99,252
9,75.75,286
5,48.7,133
7,82.75,270
4,72.58,185
7,81.5,238
10,80.65,310
1,56.86,56
9,67.82,286
10,71.34,295
8,102.44,270
5,79.3,162
5,74.43,210
2,349.91,800
3,144.42,320
10,72.8,400
5,102,330
6,49.92,175
9,82.22,330
7,62.81,206
10,109.65,685
6,87.76,325
9,71,259
7,58.62,150
5,60.33,145
2,94.54,182
4,127.1,155
5,79.6,210
7,83.96,315
11,105.49,591
3,92.69,162
5,126.9,275
5,124.27,435
6,91,360
7,67.42,148
2,79.42,92
9,101,430
7,58.65,165
7,142.3,480
4,96.99,212
9,59.52,238
6,95,348
5,105.4,380
8,109.01,405
5,117,260
5,124.9,475
5,67.74,167
11,69.33,260
5,121.56,370
11,52.65,218
10,86,490
9,74.6,310
9,99.68,420
9,56.53,195
6,98,398
5,182.63,720
8,117.32,370
7,73,248
5,186.9,410
3,142.96,335
9,80.88,220
5,87.57,238
7,116.8,430
5,100,325
5,63.3,120
9,101.54,610
1,117.43,212
3,141,183
5,76.64,208
9,27.73,130
7,85.44,298
5,130.7,400
5,127.3,435
7,121.14,490
3,92.61,182
7,66.6,295
11,69.84,420
7,58,180
5,83.87,230
10,112.08,625
7,119.95,456
7,80.46,186
5,101,205
6,83.15,215
3,119.48,315
2,135.55,185
2,91.11,200
11,50.14,250
9,73.38,285
7,89.94,320
10,92.75,350
9,80.28,308
7,81.53,345
10,104.6,660
8,47.48,120
3,49.91,115
9,101.59,650
10,73,335
5,84.48,240
7,49.93,120
5,104.59,168
10,97,450
8,90.84,405
3,127.08,135
5,45,90
6,59,205
7,64.38,240
8,54.06,123
11,102,620
6,65,240
5,127,568
7,45,112
5,79.2,215
1,111.34,190
3,123.25,200
5,75.47,160
5,91.4,186
9,66.51,245
5,54.8,139.8
7,69,180
7,99.77,475
8,33.21,95
7,103.29,290
2,97.57,180
10,49.65,186
5,126.3,505
3,129.7,252
3,123.35,330
1,139.25,210
9,61.56,269
7,83.25,243
11,97.81,488
10,110.89,420
8,78.52,220
7,49.74,110
10,30.5,300
2,91.66,223
10,49.7,198
9,43.06,148
5,78.41,218
9,72.1,315
7,70.87,230
7,75.71,363
7,55.4,155
4,118.59,300
7,36.64,108
7,58.93,155
5,55.6,158
7,87.95,310
5,106.2,270
5,130,370
5,139.51,335
7,270,1880
5,105.8,220
6,87,352
3,121.84,288
9,101.9,510
2,83.61,125
9,63.74,228
5,221.1,630
9,91.16,340
11,64.94,420
5,78,250
10,69.85,400
8,78.24,256
1,130.25,162
9,42.91,125
8,86.94,378
5,60.2,140
7,95.55,300
7,69.34,175
5,106,345
5,90.1,215
1,112.6,96
7,60.83,155
9,71,275
8,50.31,177
7,67,198
7,72.82,200
10,112.84,610
8,72.88,380
7,86,318
8,69.73,313
3,82.42,159
7,58.65,183
5,100.45,366
6,90.82,263
3,105.6,240
7,82.45,218
5,101.64,330
5,91.15,215
9,83.62,395
3,102,260
3,96.23,250
9,102.95,460
5,125.8,398
7,61.89,196
3,86,210
10,62.08,280
3,185.57,415
9,99.23,468
2,69.59,102
7,89.61,328
7,61.82,200
7,132.34,575
5,122.5,399
10,84.05,330
2,98,165
9,85.35,410
11,96.95,630
7,113.07,408
10,76,405
7,72,300
7,52.02,160
9,31.41,150
10,44.15,210
6,87.28,335
5,109.1,210
5,94.3,240
6,83,325
5,168.36,860
2,93,190
4,87.28,185
3,76.83,192
5,80.83,290
7,83.43,248
7,89,325
10,74.22,630
6,94.69,395
7,38.71,150
11,96,450
3,95.73,230
11,54.27,245
3,168.91,365
11,118.95,570
5,105,360
3,84.62,165
2,96.12,140
7,70.6,198
5,122.5,483
7,95.39,458
5,65,195
5,88.1,227
3,76.83,207.5
3,89.79,190
11,42,205
9,101.09,410
5,182,320
11,83,530
5,129.14,500
9,72.91,360
3,91.39,188
5,231.4,938
7,91.79,420
3,81.62,175
9,102.46,450
7,68.61,168
9,52,210
5,136.53,386
5,120,330
10,91,565
8,97.5,398
5,50,110
7,94.26,366
8,122.97,713
8,101,330
5,92.57,250
5,93.11,285
9,75.32,340
8,119,530
3,94.33,205
7,68,260
6,80.8,260
5,88.1,218
3,98.28,173
6,133.8,380
1,99.15,215
9,72.77,212
9,100.08,240
5,78,160
4,85,200
8,56.53,145
4,142.02,348
10,107.77,555
4,90,200
5,144.1,330
8,220,1200
9,79.83,290
10,98,390
9,86.1,315
8,47.82,120
7,74.53,212
9,78.42,340
3,126,300
11,72.07,305
7,40.28,115
10,101.95,410
2,103,218
5,68.9,195
6,72.89,330
9,102.71,590
1,101.28,135
5,126,430
7,116.63,398
5,81.79,205
10,74.33,535
9,75.64,380
5,85.8,165
8,86.63,420
5,58.9,195
6,77,220
5,75.55,240
5,73.66,220
9,49.01,170
8,102.18,390
5,66,175
7,89.39,460
5,89.7,155
3,97.15,240
10,59.05,370
3,97.62,230
1,112.5,235
8,46.7,140
10,242.85,1750
11,81,390
7,61.77,290
9,50.4,230
5,137.2,358
6,84.81,330
5,110.3,426
8,75.42,235
9,42.05,182
9,87.8,390
7,78.84,285
10,61.68,210
11,60.18,300
5,65.1,203
9,67.79,268
7,121.14,435
5,74.16,203
7,67.7,120
10,128.96,600
5,56,130
1,160.46,185
7,64.95,170
9,48.33,183
5,96.8,268
2,84.52,230
5,164.31,500
5,135.66,499
5,174.35,400
7,113.3,430
7,74.6,230
3,99,237
9,101.14,520
7,53.04,127
3,137.92,303
10,107.33,540
8,95.53,223
6,100,365
2,107.46,168
10,98,510
6,73.21,278
7,76.2,303
2,83.14,126
8,78.42,235
5,76,280
9,69.59,310
5,85.39,145
3,86.69,218
7,82.5,235
5,180.73,350
3,123.18,210
9,67.14,245
10,164.04,1080
3,91.2,210
9,78.63,500
11,45.28,200
8,122.48,540
5,82.88,220
5,87.8,233
9,42.92,135
3,71.53,125
3,87.85,160
10,130.89,1028
7,146.69,680
7,70,258
5,181,380
9,56.8,220
8,82.63,415
11,104.08,560
7,98.48,460
8,66.17,165
3,94.69,240
5,93.98,395
5,76.3,168
7,64.04,200
1,99.97,130
10,85,405
3,99.03,270
3,121.88,290
3,117,165
5,125.6,500
9,88,490
8,79.65,325
7,66.4,215
2,93.12,180
8,55,208
7,97,420
10,79,345
11,60.2,299
11,109.31,738
8,24.99,61
9,165.58,745
9,43.94,112
9,56.78,190
7,68.76,268
9,77.49,265
10,59.42,260
4,167,450.9
11,66,299
3,96.01,270
10,108.89,630
7,52.83,288
5,31,125
5,113.8,185
2,141.15,120
5,101.4,180
11,50.58,160
3,91.33,100
10,62.63,380
3,60.66,135
10,88.76,670
9,136,900
7,93.17,320
5,82.2,230
7,77.21,259
5,91,230
9,93.25,430
3,90.42,221
11,53.57,285
11,62.55,318
9,98.49,473
5,73,220
5,106,239
10,114.65,700
5,82.5,226
3,98.07,260
3,41.59,106
9,59.31,218
8,58.69,210
5,110,425
7,75.18,200
7,64,185
2,165,187
10,58.64,245
9,48,183
5,65.1,205
8,44.3,165
7,55,120
5,95.6,165
5,63.1,165
9,94.86,398
3,94.92,175
5,109.3,265
9,125.74,778
5,70.7,175
7,114.43,535
8,89.3,420
11,78.09,520
9,76.35,260
10,65.21,325
10,54.91,180
7,72.49,230
9,65.38,250
7,201,520
7,82.67,185
10,118.13,1050
9,84.22,430
6,120,430
5,86,180
9,92.22,410
7,60,170
2,101.8,195
5,72.6,210
7,96.21,300
5,60.5,165
3,76,160
5,119.12,350
10,33.45,110
5,245.78,820
7,92.04,270
7,73.56,330
7,27.81,82
9,84.72,350
11,86.32,318
10,79.83,355
5,43.67,115
5,141,473
2,80.3,62
10,112,410
7,60.93,172
10,100.46,500
11,47,250
10,63.5,299
7,123.95,375
1,89.59,118
2,143,200
9,89,320
5,47.5,150
5,101,275
11,50.49,250
11,76.45,478
5,72.4,210
7,124.54,400
7,97.37,330
6,69,265
5,138,485
7,77.83,260
6,75.5,200
1,156.68,236
11,38.9,180
11,81,550
1,126.17,215
7,93.19,400
7,106.73,323
5,90.71,305
10,59.86,175
8,96,460
2,102.31,220
2,93.38,155
5,47.5,155
1,71.2,93
11,42,228
2,83.51,162
10,98.74,580
5,77.44,228
9,70,295
3,143,330
7,78.5,290
2,111,165
5,108,285
7,27.06,90
7,70.55,156
11,31.8,110
5,65.99,160
5,153.76,520
10,132.15,870
9,133.84,540
10,61.71,298
8,62.82,160
3,97.01,218
5,92,425
7,95.98,430
9,83,360
9,126.19,670
7,79.68,260
3,97.48,225
9,62,275
2,49,76
10,68.92,190
5,145.5,436
3,94.79,245
4,91.3,215
2,144,170
5,156,498
5,184.52,520
7,37.34,152
6,87.9,349
10,44.16,165
9,73.41,420
7,35.6,100
9,54.48,158
8,86,430
3,67.41,150
10,101.22,468
7,72.92,170
2,159.83,263
8,68.27,258
5,117.5,330
5,101,540
10,77.63,400
10,105,460
10,61.01,480
2,81.42,110
7,42.08,125
1,130.19,234
5,92,260
3,76.28,165
2,79.42,92
5,100.1,215
10,74.43,275
11,81.09,620
9,61,223
3,81.29,84.5
10,65.57,330
1,82.33,125
9,37.91,168
10,126,600
7,70.07,182
5,76.67,215
3,107.14,282
5,94.56,270
9,177.86,800
10,61.99,245
4,108.9,208
7,101.66,430
10,39.64,140
11,103.1,430
10,79.2,258
6,86.48,360
7,108.9,520
10,43.38,210
7,98.51,268
10,113.89,690
11,49.85,170
5,73.5,205
7,54.98,150
5,160,410
7,82,335
5,68.87,188
5,69,190
7,65.14,120
3,113.41,240
5,66,162
5,84.18,360
10,90.15,338
3,81.59,135
9,48.01,180
7,82.39,238
7,43,118
10,86.91,420
8,55.55,142
7,64,219
6,71.07,230
3,97,213
10,117.9,730
10,106,700
5,77.3,188
5,87.8,270
1,90.32,146
11,166.81,1500
7,89.46,270
8,71.45,206
8,98.1,448
7,85.17,275
8,92.39,380
5,76.6,235
10,62.74,305
11,67.34,410
5,90.7,165
10,139.94,1160
7,69.16,320
6,64.32,240
3,90.21,190
5,94.51,270
2,89,145
6,81.51,280
7,66.79,155
5,123.5,500
11,89.78,520
4,97.75,235
2,78.75,108
5,64.7,178
9,55.53,160
5,101,360
10,84.32,380
1,88.57,155
5,119,450
7,60.17,225
9,68.47,280
10,23.88,85
9,67,300
7,148.37,408
3,112.21,246
7,49.64,142
10,34.76,175
3,65.62,118
5,93.35,340
8,68.98,276
11,130,720
6,136,500
9,80.3,380
5,118,400
7,124.94,420
3,126.43,180
9,61.56,265
5,189.9,620
3,129.09,262
5,33,95
7,90.77,360
11,66.88,355
10,69,500
2,83.81,200
8,44.35,130
9,106.53,468
7,62.7,138
5,95.95,280
5,67.64,223
3,75.29,147
7,71.79,160
7,117,245
10,108.89,638
10,85.59,500
10,144.8,550
8,133.25,440
8,76,280
11,138,645
10,68.6,576
7,86.3,210
10,134.15,800
7,95,428
3,98.6,162
9,73.93,330
5,165.8,620
7,95.39,370
5,87.31,220
7,56.48,170
1,72.6,110
8,50.5,148
10,128.59,980
11,120.34,568
10,121.75,1280
5,79.2,169
9,77.67,305
3,55,88
7,54,175
10,90.15,295
9,49.63,180
5,89,210
3,119.87,250
9,78,330
5,62.7,125
3,95.73,152
5,133.44,420
3,147.29,367.5
7,47.57,100
7,59.53,220
9,77.07,320
10,113.73,530
1,76.6,103
3,88.84,140
10,126.29,1100
2,90.41,115
10,74.26,438
9,29.8,135
9,89.84,238
9,106.01,620
5,54,199
3,73.83,160
9,29.88,95
10,77.69,375
3,154.94,350
2,113,155
9,75.63,340
2,159.66,300
5,60.24,160
9,78.42,325
9,52.01,155
7,85.9,172
7,40.17,125
7,73.19,235
7,101.27,315
7,81.46,158
11,65.79,320
5,76.28,212
9,108.85,500
2,98,165
11,74.38,300
5,70.1,203
10,116,610
9,43.9,185
10,62.7,348
6,87.7,230
11,39.71,185
7,52,175
3,93,158
7,103,290
5,84.3,102
11,84.61,620
9,59.24,268
6,80,135
5,63.9,163
9,64.74,335
1,128.21,220
5,84.6,205
9,76.78,325
9,75.05,285
8,53.23,188
5,122.05,360
9,50.54,285
5,74.97,165
9,60.66,268
10,103,690
7,89.17,360
1,61.44,65
5,89,227
5,92.2,305
9,79,285
10,49.12,190
9,44.45,190
1,111.19,176
5,68.9,220
7,88.85,278
5,81,205
6,77.34,210
11,82.03,338
9,83.98,278
8,62.48,195
5,100.22,399
1,114.37,198
10,151,1190
7,100,518
3,137.92,303
3,115.94,230
2,83.27,125
5,65.3,130
5,134.58,650
7,87.99,260
5,110.7,398
7,114.15,688
9,133.56,938
5,68.5,169
3,66.5,110
10,101,495
8,53,205
9,89.41,405
8,55.32,189
7,133.01,390
7,77.43,140
9,82.59,299
10,56.54,380
7,118.99,430
10,89.23,258
8,78.48,247
9,75.41,278
7,78.09,165
5,51.24,159
9,76.61,275
7,73.61,178
2,56.1,60
10,87.97,420
8,63.91,399
10,135.72,900
8,80.21,230
10,125,1220
8,48.92,165
9,32,160
5,91,380
11,102.14,800
3,79.51,155
9,99.02,505
7,67.25,280
5,142.35,650
3,58,95
9,75.25,350
11,93.49,500
7,70.15,195
1,126.17,170
10,137.31,650
9,75.29,415
5,66.2,220
5,133.55,380
5,155.81,650
9,84.07,336
5,61.5,350
2,81.94,128
11,67.51,165
8,68.61,150
3,78.79,160
5,78.24,218
10,152.68,1328
7,124.28,430
7,139.47,505
5,93.59,290
10,38.09,330
10,56.22,195
10,21.45,178
5,52.51,70
6,91.55,320
5,98.7,270
9,102,510
5,52.25,75
6,74.79,215
5,81.3,215
2,140.95,253
7,60.8,175
7,77,315
10,166.97,1250
1,100.45,145
6,84.97,165
10,42.53,305
10,63.38,195
9,98,280
1,127.06,150
10,77.13,330
5,99.67,305
7,72.86,120
9,33.26,143
11,118.32,650
7,62.22,128
8,60.8,120
7,68.56,190
8,77.71,215
7,65.96,230
10,68.36,470
5,116,340
5,95.1,355
10,93.58,568
9,68.86,276
7,58.97,196
9,64.05,279
8,60.2,225
5,132.92,280
5,157.9,580
7,94.25,330
7,81,250
7,92.21,450
10,77.27,448
10,90.36,303
3,80,153
11,125.83,880
5,87,295
10,109.88,590
9,59.6,280
3,112.77,210
10,59.11,293
7,97.76,280
7,73.42,290
9,53.2,180
8,89.43,450
8,95.53,226
6,92.16,370
5,88.7,298
11,144.09,880
3,117.29,233
9,65.3,200
7,90.94,220
6,89.64,260
7,78.38,450
9,62.58,185
5,109.7,246
10,90.14,482
9,105.17,508
2,117,180
5,86.1,220
10,92.16,670
5,105.42,380
9,112.3,508
10,97,540
10,74.22,368
7,68.94,238
8,83.81,345
2,82.21,105
5,96.75,215
5,98,328
9,93.55,400
2,84,125
9,52.04,165
6,65.89,245
10,126.06,630
3,96,240
10,79,360
2,82.68,189
10,80.5,370
9,95.27,420
9,52.47,182
2,63.68,166
8,71.19,260
5,78.37,305
3,111.26,235
9,78.95,290
3,111.47,245.3
6,94.34,228
7,56,138
7,90.11,275
10,79.45,365
9,31,115
9,64.06,182
11,75.85,265
3,96.42,220
9,68.81,256
11,94.21,460
8,83,300
5,416.74,1550
9,107.2,498
7,74.7,240
7,65.96,185
8,129.33,520
3,36.28,75
9,79.22,250
3,166.58,360
5,76.3,215
8,113.4,435
10,85.79,530
1,105.38,120
8,91.92,229.7
3,53.67,115
9,77.97,350
10,105,580
11,128,480
5,139.61,600
9,67.61,370
9,74.76,308
5,59.7,123
10,93,408
9,163,1065
8,84.37,418
8,120,575
5,66.7,89
3,116.21,180
5,47.61,105
7,52.04,130
4,143.3,320
5,94.33,270
5,154.4,520
5,68,220
10,64.8,210
5,92.6,235
5,142.74,415
3,180.78,318
7,47.99,138
11,47.76,200
5,197.77,800
11,67.16,350
5,66,165
5,110.2,200
7,83.58,200
7,68.63,230
10,106.4,830
10,110.71,648
9,63.79,286
9,64.5,260
1,100.41,139
3,135.81,370
2,111.6,123
5,84.12,255
5,80.46,215
10,79.26,560
9,47.99,180
2,75.07,140
3,90.34,169
3,133.58,228
6,85.1,238
5,324.98,975
5,102.11,250
6,78,205
8,74.02,293
10,72.8,345
10,47.34,348
5,76.2,139
3,99.33,116
5,79.98,220
6,75.59,220
6,70.78,145
7,114.61,415
7,82,360
1,114,250
9,54,155
9,43.51,130
10,38.09,310
10,90.54,360
6,80.01,218
7,61.39,245
5,108,310
9,79,329
9,63.2,195
6,70.81,250
5,89.6,290
11,73.81,550
3,129.64,280
6,54.41,140
3,98,232
8,112.3,275
9,67.24,245
11,52.28,285
7,88.98,173
10,90.69,383
10,102.95,640
5,159.5,330
5,85,209
7,85.1,210
10,146.63,930
5,91.2,290
7,226.25,900
7,88.31,290
5,83.47,260
7,124,420
1,100.48,131
7,89.9,308
10,115.17,580
9,128.59,520
5,123,550
9,75.4,260
5,113.9,168
7,113,400
9,98,500
5,114.58,268
7,92.13,300
3,150.12,320
9,154.26,900
5,141.15,460
9,49.09,130
7,69.58,200
10,126.08,693
8,108,410
7,78.11,255
5,76.2,230
5,190.72,610
7,136.94,360
10,86,595
8,76.19,310
3,81.97,195
2,117.92,318
8,75,225
7,31.5,85
9,121,580
9,41.09,138
9,69.35,300
5,52.5,148
10,60.45,260
8,79.65,310
5,81,280
5,68.9,200
2,162,240
5,156.49,518
5,59,190
5,130.4,330
8,62.76,230
11,47.45,400
9,42.2,135
10,72.55,300
3,88.89,165
7,90,480
3,151.76,228
3,165.31,421
5,104,310
6,101.47,280
7,61.04,160
9,53.58,165
11,67,352
7,76.49,270
10,118,680
6,64.87,180
3,105.9,212
6,72.08,185
8,69.38,215
11,63.55,222
10,69.91,385
9,101,460
10,129.51,950
11,24.24,92
3,100.69,245
3,85.08,173
10,70.6,298
5,180.3,680
10,66.4,208
5,95.44,280
3,92.58,178
9,46.5,290
4,130.17,333
5,81.4,203
7,82.23,248
3,90.32,200
10,111.92,500
3,132.77,360
5,78,285
8,57.63,185
7,35,129
7,71.12,255
7,49.43,128
9,34.14,158
5,48.5,145
10,106,495
9,72.39,318
11,95.76,345
9,63.77,210
9,103.47,440
7,54.73,122
9,42.64,149
10,62,317
11,119.69,780
9,67.6,270
11,74.9,340
10,118.22,690
7,46.26,120
10,89,520
2,86.75,160
8,79.6,225
6,73.84,180
5,53.3,159
5,81.7,203
5,79.5,200
10,62.49,315
3,106,160
6,77,240
6,85.89,240
9,54.46,165
9,61.92,225
4,92.8,235
5,78.8,245
10,95.01,300
5,59.9,150
5,96.4,300
8,95.53,235
5,76.05,225
11,76.61,430
10,93.77,620
5,93.9,185
10,82.7,830
11,157,800
6,84.99,295
11,41.6,258
5,90.42,215
5,86.3,185
5,123,393
9,74.74,200
7,83.62,270
5,103,385
5,109.5,395
8,101,410
11,48.88,255
10,91.07,300
6,94.24,245
3,75.61,210
5,139.37,420
8,74.36,355
11,61.87,228
3,23.7,36
10,38.77,170
9,35.77,195
1,118.87,100
5,79.5,268
10,79.09,215
4,86.37,150
5,88.5,326
9,107.4,550
5,85.3,265
10,43.42,296
6,78,158
9,67.2,254
5,126,310
5,90.2,235
9,54.87,205
7,69.59,290
1,151,192
3,107.33,185
10,150,770
2,92.88,160
5,65.9,183
9,50.87,150
9,71.16,265
2,90,218
2,74,65
2,109.8,195
5,78.7,248
8,84,340
2,111,170
5,109,420
7,144,630
3,70.1,165
5,74.2,150
10,90.48,580
2,140.76,320
8,36.26,95
8,44.1,170
7,74.77,180
5,88,260
3,179.37,297
9,74.36,265
9,82.59,275
5,63.98,248
9,49.88,155
5,66.2,220
5,104.37,290
7,61.62,140
3,123.25,255
10,56,190
10,79.22,270
5,80,194
10,69.44,420
7,154.65,570
5,71.8,245
9,73.24,240
11,64,345
5,65.7,155
9,47.47,213
9,63.61,220
11,40.19,150
5,90.6,225
7,96.27,258
7,54.96,160
8,58.95,250
7,116.87,455
5,208.4,780
9,59.68,245
11,55.65,285
10,271.35,1100
5,75.3,125
10,66,335
5,120.38,368
10,73,400
11,74.03,310
11,61.68,300
9,70.41,292
10,93.93,750
9,87.04,272
7,71.27,142
9,119.17,515
10,241,1660
9,57.04,160
5,141.5,418
5,65.55,165
9,118,485
5,136.69,250
7,86.4,308
5,146.3,340
5,91.81,210
5,114.3,212
5,187.85,468
9,45.85,210
5,135.3,440
5,57,145
9,89.96,390
7,63.81,210
2,69.55,100
5,270.3,1250
5,91.04,418
11,117,720
6,79.22,145
5,118,365
1,119.87,164
9,86.64,420
1,83.65,76
9,100.98,300
3,105.52,255
6,79.63,153
11,26.84,113
6,64,235
2,138.39,460
1,85.2,136
10,120.29,320
9,80.38,500
5,80.61,235
9,73.03,325
7,73.91,218
5,102.87,390
10,39.75,148
10,23.88,80
8,50.58,153
7,92,420
8,102.55,435
7,79.9,238
9,128.76,720
10,140.79,450
7,56.92,143
9,101,610
5,78.8,200
7,68.87,235
7,62.95,208
5,91,220
6,146,600
3,74.31,168
5,42.8,90
10,91.36,570
7,60.45,210
8,57,190
6,50.15,153
8,58.6,185
9,67.33,280
2,76.14,158
5,90.72,325
5,177.4,530
11,71.42,260
7,51.56,170
3,138.42,260
5,87,200
7,57.63,168
7,125.89,440
10,68.36,313
5,82.04,260
7,61.23,195
11,55.87,340
5,72.86,195
3,106,215
3,124.39,305
9,54,225
3,90.03,195
8,137.25,900
7,57.63,170
8,83.43,303
6,122.1,410
11,61.77,255
5,70.2,160
9,106.51,690
9,125.76,860
8,35.18,126
5,106,350
5,121.2,360
7,97.28,500
11,63.78,260
8,72.29,295
7,88.9,345
10,70.95,305
4,205.24,450
10,105,468
9,67.41,285
10,102.39,385
5,75.1,185
7,65,210
9,122,570
5,117.6,188
2,108,225
5,107.1,465
7,104.57,335
3,94.18,232
8,44.85,235
5,119.46,510
10,79.8,250
10,96.92,460
1,132.7,172
7,75.47,265
5,79.68,330
3,168,270
3,118.7,230
9,125.83,825
9,63.4,165
10,70.22,252
10,97.87,320
5,104.29,400
3,83.41,170
9,79.64,420
7,31.23,85
7,112.83,320
7,86.63,270
6,51.98,118
10,82.75,558
9,35.43,106
3,89.44,115
9,78.03,268
7,95.64,335
5,97.47,258
5,87.32,240
3,77.13,170
6,88.9,350
5,79,190
5,109.7,280
5,66.88,128
9,92,490
10,66.64,475
4,104.88,236
10,62.34,185
3,81.93,140
3,103,170
10,74,398
9,90.36,340
5,75,228
2,190.64,220.4
5,106.5,330
9,70.69,208
10,85.46,450
11,76.01,710
8,52.42,145
5,77.76,225
5,85.55,210
8,97.8,400
9,128.79,730
5,78.6,205
7,108,340
5,53.81,155
5,233.56,960
2,50.98,95
10,75.43,360
7,93,510
8,75,330
3,49.63,145
6,76.83,162
8,59.46,250
5,126,315
2,114.51,229
10,66.4,270
7,67.8,210
7,39.16,128
5,117.7,308
5,81.5,168
9,58,249
7,133,460
5,93.13,275
8,111,495
10,82.05,360
11,72,400
5,81.3,215
5,80,255
7,71,240
7,140.81,720
8,80.29,265
7,95.36,285
2,112.53,102
3,82.73,206
3,75.52,160
5,60.56,150
6,96.3,220
9,69.86,295
10,65,380
9,84.89,318
7,64.44,235
3,127.24,140
4,196.7,390
2,76.45,68
6,64,235
5,59.31,215
3,62.78,163
10,78.22,375
5,77.33,225
7,95.15,420
8,62.73,215
9,91.58,520
7,60.54,148
5,107.18,325
5,70.2,185
1,76.2,110
10,23.88,84
10,130,648
9,110,738
3,90.42,200
6,77.13,249
5,85.6,220
7,82.31,258
10,84.53,450
9,126,485
3,98.28,235
2,80,65
2,109.56,115
7,100,330
7,55.84,128
3,97.06,182
7,93.88,368
8,77,305
5,106,420
9,64.88,175
10,59,270
2,117.51,238
5,89.2,200
8,75.29,285
5,96.7,248
5,74,202
7,47.65,125
3,129.56,260
10,76.54,315
1,112.96,150
7,83.43,300
3,120.42,265
5,135.77,420
5,66.2,150
7,59.68,168
3,82.88,180
9,84.43,298
8,139.51,1200
11,79.7,425
8,79.59,210
7,81.46,162
7,94.82,456
3,45.11,68
9,58.62,200
5,85.39,195
2,114.08,155
5,87.9,180
3,70.06,170
9,34.44,95
7,84,298
10,89.21,360
5,74.99,298
8,58.63,218
6,82,195
9,58.33,220
7,83.84,280
8,75.63,305
10,58.66,175
4,129.7,158
10,112.05,595
7,103,350
8,72.79,210
7,116.86,370
7,143,930
7,151.21,540
7,62.64,180
1,107.04,165
1,75.38,79
7,63.88,145
9,86.65,283
5,82,230
9,75.7,410
7,91.58,215
5,48,129
7,80.42,350
5,69,115
9,64.89,235
7,56.52,175
5,142,410
5,96,275
9,111.64,660
7,83.48,375
10,55,195
3,96.44,180
7,93,365
5,106,215
9,88.56,420
10,70.19,328
5,62.4,210
4,108,248
10,54.22,242
9,76.9,320
10,59.02,300
10,53.75,220
5,90.08,295
9,30.75,118
5,48,138
7,83.9,298
1,161.72,300
1,76.81,101
5,58.4,106
10,99.59,786
3,141.15,350
9,140.83,470
3,130,340
5,57.6,165
10,61.96,185
1,108.77,225
5,105.1,350
5,77.15,235
9,83.7,280
9,48.14,165
9,40.91,154
9,76,340
9,128.49,650
6,71.68,185
11,71.36,350
5,111.6,188
10,84.22,230
5,86.9,200
10,82.69,268
10,80.79,610
5,102.76,295
9,66.26,260
5,61.5,200
3,99.6,220
10,51.77,250
8,96.97,470
5,86.5,216
2,97,150
10,68.56,430
10,51.68,200
9,109.71,470
5,169.43,398
9,98,450
11,88.9,540
7,34.74,108
9,136.14,680
7,166.1,648
3,74.33,150
11,75.64,330
3,96.73,230
5,120.3,275
11,75.95,390
2,87.36,125
8,70.33,329
5,94.6,220
4,87,180
5,98.4,180
10,123.39,690
7,77.11,290
5,92.8,200
5,90.35,360
3,96.67,230
3,100.4,238
2,93,290
2,73.86,105
1,80.51,140
6,100.2,383
5,59.83,100
5,92.06,195
11,71.27,380
9,71.6,430
5,60,220
2,132.07,350
5,83,190
7,58.82,123
6,97.89,255
3,79.13,148
10,93.62,430
7,39.99,130
7,74.76,247
8,164,820
1,44.55,41
7,62.17,180
7,58,188
8,81.56,270
10,91.83,295
10,48.87,180
10,77.79,428
10,109.99,500
1,91.57,190
5,150,600
9,31.41,150
8,73,265
9,42.92,130
10,96.54,565
7,67.93,210
6,45,80
11,75.42,399
10,89,370
3,180.69,320
10,104.5,830
8,51.29,147
6,87.67,220
2,77.18,118
5,72,150
5,268.9,1400
8,135,430
10,89.9,575
1,125,188
8,99.44,336
9,102.67,420
5,101.54,270
7,60.64,170
5,64,158
5,39,105
5,109.57,218
9,75.97,215
7,124.28,420
9,87.79,250
10,78.33,350
5,85,238
7,72.86,160
9,85.84,340
6,96.71,255
2,85.32,200
5,67.68,230
2,95.49,200
7,72.52,270
9,129.25,500
7,84.23,310
3,93.49,230
5,59.9,175.5
7,200,650
2,81.87,117
5,98,308
8,69.29,252
2,105.76,215
10,101.22,468
1,110.09,175
3,117.4,190
10,85.12,500
3,97.34,190
10,54.41,188
5,74.1,170
10,60.52,215
7,69.93,305
5,77.83,220
7,48.95,125
8,45.51,155
7,107.89,360
3,125.94,227
9,96.29,700
9,79.54,455
9,76.12,318
7,93.67,415
11,115.6,200
9,48.2,226
9,60,215
11,43.68,235
3,119.32,248
5,102,270
5,77.74,222
3,93.56,196
1,39.59,34
3,105.99,230
7,101,260
9,89.21,355
10,70.64,313
9,85.83,260
